hs_code,hs_desc,CTY_CODE,country,import_value,import_qty,qty_unit,COMM_LVL,time,COMM_LVL.1,I_COMMODITY.1,month,total_import_value,country_share,unit_value_proxy
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4099,DENMARK,8155,0,-,HS6,2022-12-01,HS6,854233,2022-12-01,67526900,0.00012076668705360382,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4099,DENMARK,4536,0,-,HS6,2023-01-01,HS6,854233,2023-01-01,77585306,5.846467886586669e-05,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4099,DENMARK,9927,0,-,HS6,2023-02-01,HS6,854233,2023-02-01,71824502,0.00013821188763689582,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4099,DENMARK,22118,0,-,HS6,2023-03-01,HS6,854233,2023-03-01,72951746,0.0003031867119396978,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4099,DENMARK,0,0,-,HS6,2023-04-01,HS6,854233,2023-04-01,60510724,0.0,
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4099,DENMARK,13815,0,-,HS6,2023-05-01,HS6,854233,2023-05-01,68381390,0.00020202865136260026,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4099,DENMARK,0,0,-,HS6,2023-06-01,HS6,854233,2023-06-01,60373532,0.0,
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4099,DENMARK,2100,0,-,HS6,2023-07-01,HS6,854233,2023-07-01,67779309,3.0982906597646194e-05,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4099,DENMARK,12733,0,-,HS6,2023-08-01,HS6,854233,2023-08-01,69467930,0.00018329321170214803,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4099,DENMARK,15722,0,-,HS6,2023-09-01,HS6,854233,2023-09-01,62375257,0.0002520550736969308,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4099,DENMARK,7759,0,-,HS6,2023-10-01,HS6,854233,2023-10-01,60139357,0.0001290170096098633,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4099,DENMARK,7938,0,-,HS6,2023-11-01,HS6,854233,2023-11-01,56980258,0.00013931140852328186,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4099,DENMARK,11962,0,-,HS6,2023-12-01,HS6,854233,2023-12-01,62643434,0.00019095377178715968,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4099,DENMARK,15433,0,-,HS6,2024-01-01,HS6,854233,2024-01-01,78064462,0.00019769559162529038,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4099,DENMARK,0,0,-,HS6,2024-02-01,HS6,854233,2024-02-01,67789336,0.0,
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4099,DENMARK,7626,0,-,HS6,2024-03-01,HS6,854233,2024-03-01,110667641,6.890903186415621e-05,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4099,DENMARK,2678,0,-,HS6,2024-04-01,HS6,854233,2024-04-01,57697183,4.641474437322183e-05,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4099,DENMARK,17845,0,-,HS6,2024-05-01,HS6,854233,2024-05-01,53561076,0.00033317105130598946,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4099,DENMARK,75675,0,-,HS6,2024-06-01,HS6,854233,2024-06-01,66880273,0.001131499567892015,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4099,DENMARK,0,0,-,HS6,2024-07-01,HS6,854233,2024-07-01,64309684,0.0,
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4099,DENMARK,4344,0,-,HS6,2024-08-01,HS6,854233,2024-08-01,55038738,7.892622828670236e-05,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4099,DENMARK,2202,0,-,HS6,2024-09-01,HS6,854233,2024-09-01,60603478,3.633454832410773e-05,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4099,DENMARK,0,0,-,HS6,2024-10-01,HS6,854233,2024-10-01,62808169,0.0,
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4099,DENMARK,923280,0,-,HS6,2024-11-01,HS6,854233,2024-11-01,57501339,0.016056669567294773,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4099,DENMARK,0,0,-,HS6,2024-12-01,HS6,854233,2024-12-01,56574344,0.0,
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4099,DENMARK,7899,0,-,HS6,2025-01-01,HS6,854233,2025-01-01,61672584,0.00012807960178869756,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4099,DENMARK,8483,0,-,HS6,2025-02-01,HS6,854233,2025-02-01,47701449,0.00017783526869382941,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4099,DENMARK,24937,0,-,HS6,2025-03-01,HS6,854233,2025-03-01,53195055,0.0004687841755215781,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4099,DENMARK,7132,0,-,HS6,2025-04-01,HS6,854233,2025-04-01,50299508,0.0001417906513121361,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4099,DENMARK,5176,0,-,HS6,2025-05-01,HS6,854233,2025-05-01,48765740,0.0001061400893332081,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4099,DENMARK,0,0,-,HS6,2025-06-01,HS6,854233,2025-06-01,40649332,0.0,
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4099,DENMARK,45134,0,-,HS6,2025-07-01,HS6,854233,2025-07-01,51216700,0.0008812360031005512,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4099,DENMARK,0,0,-,HS6,2025-08-01,HS6,854233,2025-08-01,43549796,0.0,
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4099,DENMARK,12323,0,-,HS6,2025-09-01,HS6,854233,2025-09-01,45703094,0.0002696316358800566,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4099,DENMARK,40953,0,-,HS6,2025-10-01,HS6,854233,2025-10-01,51890152,0.0007892248995531946,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4099,DENMARK,43155,0,-,HS6,2025-11-01,HS6,854233,2025-11-01,56121304,0.0007689593242523374,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4099,DENMARK,22255,0,-,HS6,2025-12-01,HS6,854233,2025-12-01,55456168,0.00040130793025583737,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4120,UNITED KINGDOM,205118,0,-,HS6,2021-01-01,HS6,854233,2021-01-01,46969194,0.004367075151427977,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4120,UNITED KINGDOM,119242,0,-,HS6,2021-02-01,HS6,854233,2021-02-01,43110085,0.002765988515216335,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4120,UNITED KINGDOM,51861,0,-,HS6,2021-03-01,HS6,854233,2021-03-01,47546101,0.0010907518999297124,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4120,UNITED KINGDOM,506376,0,-,HS6,2021-04-01,HS6,854233,2021-04-01,40953082,0.012364783680993778,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4120,UNITED KINGDOM,366066,0,-,HS6,2021-05-01,HS6,854233,2021-05-01,47731778,0.007669230339586344,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4120,UNITED KINGDOM,668841,0,-,HS6,2021-06-01,HS6,854233,2021-06-01,53843473,0.012421951310607323,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4120,UNITED KINGDOM,253909,0,-,HS6,2021-07-01,HS6,854233,2021-07-01,58737476,0.004322776824799214,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4120,UNITED KINGDOM,213289,0,-,HS6,2021-08-01,HS6,854233,2021-08-01,60651789,0.0035166151488128404,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4120,UNITED KINGDOM,436867,0,-,HS6,2021-09-01,HS6,854233,2021-09-01,59933623,0.007289180565640091,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4120,UNITED KINGDOM,469029,0,-,HS6,2021-10-01,HS6,854233,2021-10-01,54616825,0.008587628445996266,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4120,UNITED KINGDOM,316087,0,-,HS6,2021-11-01,HS6,854233,2021-11-01,64435978,0.004905442732629898,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4120,UNITED KINGDOM,350402,0,-,HS6,2021-12-01,HS6,854233,2021-12-01,65493993,0.005350139515848423,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4120,UNITED KINGDOM,397063,0,-,HS6,2022-01-01,HS6,854233,2022-01-01,60190046,0.006596821673803007,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4120,UNITED KINGDOM,646843,0,-,HS6,2022-02-01,HS6,854233,2022-02-01,59169871,0.010931965695852202,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4120,UNITED KINGDOM,1037347,0,-,HS6,2022-03-01,HS6,854233,2022-03-01,69836954,0.014853840847640635,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4120,UNITED KINGDOM,619776,0,-,HS6,2022-04-01,HS6,854233,2022-04-01,72682711,0.008527144784128924,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4120,UNITED KINGDOM,596229,0,-,HS6,2022-05-01,HS6,854233,2022-05-01,75648060,0.007881616527905673,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4120,UNITED KINGDOM,914422,0,-,HS6,2022-06-01,HS6,854233,2022-06-01,84520226,0.010818972490679332,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4120,UNITED KINGDOM,835127,0,-,HS6,2022-07-01,HS6,854233,2022-07-01,77806370,0.010733401391171443,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4120,UNITED KINGDOM,599961,0,-,HS6,2022-08-01,HS6,854233,2022-08-01,79218171,0.007573527543320837,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4120,UNITED KINGDOM,671001,0,-,HS6,2022-09-01,HS6,854233,2022-09-01,71848378,0.009339125233975358,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4120,UNITED KINGDOM,169252,0,-,HS6,2022-10-01,HS6,854233,2022-10-01,89438051,0.001892393652451125,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4120,UNITED KINGDOM,96756,0,-,HS6,2022-11-01,HS6,854233,2022-11-01,78923989,0.0012259390487726108,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4120,UNITED KINGDOM,102956,0,-,HS6,2022-12-01,HS6,854233,2022-12-01,67526900,0.0015246664662527081,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4120,UNITED KINGDOM,49828,0,-,HS6,2023-01-01,HS6,854233,2023-01-01,77585306,0.0006422350129030876,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4120,UNITED KINGDOM,203415,0,-,HS6,2023-02-01,HS6,854233,2023-02-01,71824502,0.0028321115265094354,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4120,UNITED KINGDOM,234404,0,-,HS6,2023-03-01,HS6,854233,2023-03-01,72951746,0.0032131376266169146,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4120,UNITED KINGDOM,70498,0,-,HS6,2023-04-01,HS6,854233,2023-04-01,60510724,0.0011650496860688693,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4120,UNITED KINGDOM,129048,0,-,HS6,2023-05-01,HS6,854233,2023-05-01,68381390,0.001887180123129992,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4120,UNITED KINGDOM,47172,0,-,HS6,2023-06-01,HS6,854233,2023-06-01,60373532,0.000781335768130975,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4120,UNITED KINGDOM,105737,0,-,HS6,2023-07-01,HS6,854233,2023-07-01,67779309,0.001560018854721579,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4120,UNITED KINGDOM,31537,0,-,HS6,2023-08-01,HS6,854233,2023-08-01,69467930,0.0004539792678434495,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4120,UNITED KINGDOM,277583,0,-,HS6,2023-09-01,HS6,854233,2023-09-01,62375257,0.004450210120977938,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4120,UNITED KINGDOM,48210,0,-,HS6,2023-10-01,HS6,854233,2023-10-01,60139357,0.0008016381019836977,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4120,UNITED KINGDOM,142889,0,-,HS6,2023-11-01,HS6,854233,2023-11-01,56980258,0.0025076931031095015,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4120,UNITED KINGDOM,111515,0,-,HS6,2023-12-01,HS6,854233,2023-12-01,62643434,0.0017801546447788925,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4120,UNITED KINGDOM,240778,0,-,HS6,2024-01-01,HS6,854233,2024-01-01,78064462,0.003084348419643243,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4120,UNITED KINGDOM,60396,0,-,HS6,2024-02-01,HS6,854233,2024-02-01,67789336,0.0008909365921507183,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4120,UNITED KINGDOM,70578,0,-,HS6,2024-03-01,HS6,854233,2024-03-01,110667641,0.0006377473971818014,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4120,UNITED KINGDOM,41786,0,-,HS6,2024-04-01,HS6,854233,2024-04-01,57697183,0.000724229465414282,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4120,UNITED KINGDOM,87865,0,-,HS6,2024-05-01,HS6,854233,2024-05-01,53561076,0.0016404636829924777,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4120,UNITED KINGDOM,30254,0,-,HS6,2024-06-01,HS6,854233,2024-06-01,66880273,0.0004523605936835814,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4120,UNITED KINGDOM,40075,0,-,HS6,2024-07-01,HS6,854233,2024-07-01,64309684,0.0006231565373575774,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4120,UNITED KINGDOM,194401,0,-,HS6,2024-08-01,HS6,854233,2024-08-01,55038738,0.003532075898978643,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4120,UNITED KINGDOM,79483,0,-,HS6,2024-09-01,HS6,854233,2024-09-01,60603478,0.00131152538803136,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4120,UNITED KINGDOM,71103,0,-,HS6,2024-10-01,HS6,854233,2024-10-01,62808169,0.0011320661170683068,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4120,UNITED KINGDOM,129030,0,-,HS6,2024-11-01,HS6,854233,2024-11-01,57501339,0.0022439477452864186,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4120,UNITED KINGDOM,7582,0,-,HS6,2024-12-01,HS6,854233,2024-12-01,56574344,0.0001340183458424193,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4120,UNITED KINGDOM,69423,0,-,HS6,2025-01-01,HS6,854233,2025-01-01,61672584,0.0011256703627011964,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4120,UNITED KINGDOM,82813,0,-,HS6,2025-02-01,HS6,854233,2025-02-01,47701449,0.0017360688561053985,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4120,UNITED KINGDOM,356601,0,-,HS6,2025-03-01,HS6,854233,2025-03-01,53195055,0.006703649427564273,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4120,UNITED KINGDOM,252645,0,-,HS6,2025-04-01,HS6,854233,2025-04-01,50299508,0.0050228125491804014,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4120,UNITED KINGDOM,269778,0,-,HS6,2025-05-01,HS6,854233,2025-05-01,48765740,0.005532121526301046,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4120,UNITED KINGDOM,211470,0,-,HS6,2025-06-01,HS6,854233,2025-06-01,40649332,0.0052022995113425235,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4120,UNITED KINGDOM,265689,0,-,HS6,2025-07-01,HS6,854233,2025-07-01,51216700,0.005187546249563131,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4120,UNITED KINGDOM,483000,0,-,HS6,2025-08-01,HS6,854233,2025-08-01,43549796,0.011090752296520517,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4120,UNITED KINGDOM,386911,0,-,HS6,2025-09-01,HS6,854233,2025-09-01,45703094,0.008465750699504063,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4120,UNITED KINGDOM,618021,0,-,HS6,2025-10-01,HS6,854233,2025-10-01,51890152,0.011910179025877588,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4120,UNITED KINGDOM,568523,0,-,HS6,2025-11-01,HS6,854233,2025-11-01,56121304,0.010130252853711311,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4120,UNITED KINGDOM,458389,0,-,HS6,2025-12-01,HS6,854233,2025-12-01,55456168,0.008265789298676388,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4190,IRELAND,2007,0,-,HS6,2021-05-01,HS6,854233,2021-05-01,47731778,4.2047459451437154e-05,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4190,IRELAND,29340,0,-,HS6,2021-06-01,HS6,854233,2021-06-01,53843473,0.0005449128439393202,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4190,IRELAND,11000,0,-,HS6,2021-07-01,HS6,854233,2021-07-01,58737476,0.00018727396458097722,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4190,IRELAND,0,0,-,HS6,2021-08-01,HS6,854233,2021-08-01,60651789,0.0,
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4190,IRELAND,0,0,-,HS6,2021-09-01,HS6,854233,2021-09-01,59933623,0.0,
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4190,IRELAND,5722,0,-,HS6,2021-10-01,HS6,854233,2021-10-01,54616825,0.00010476625105908298,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4190,IRELAND,2400,0,-,HS6,2021-11-01,HS6,854233,2021-11-01,64435978,3.724627257151277e-05,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4190,IRELAND,11800,0,-,HS6,2021-12-01,HS6,854233,2021-12-01,65493993,0.00018016919505885065,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4190,IRELAND,2700,0,-,HS6,2022-02-01,HS6,854233,2022-02-01,59169871,4.5631331526817084e-05,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4190,IRELAND,5290,0,-,HS6,2022-03-01,HS6,854233,2022-03-01,69836954,7.574786265735473e-05,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4190,IRELAND,0,0,-,HS6,2022-04-01,HS6,854233,2022-04-01,72682711,0.0,
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4190,IRELAND,43012,0,-,HS6,2022-05-01,HS6,854233,2022-05-01,75648060,0.0005685803442943547,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4190,IRELAND,0,0,-,HS6,2022-06-01,HS6,854233,2022-06-01,84520226,0.0,
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4190,IRELAND,7132,0,-,HS6,2022-07-01,HS6,854233,2022-07-01,77806370,9.16634460648916e-05,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4190,IRELAND,26456,0,-,HS6,2022-08-01,HS6,854233,2022-08-01,79218171,0.00033396378212266476,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4190,IRELAND,5675,0,-,HS6,2022-09-01,HS6,854233,2022-09-01,71848378,7.898577752165817e-05,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4190,IRELAND,74680,0,-,HS6,2022-10-01,HS6,854233,2022-10-01,89438051,0.0008349913617862715,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4190,IRELAND,0,0,-,HS6,2022-11-01,HS6,854233,2022-11-01,78923989,0.0,
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4190,IRELAND,21840,0,-,HS6,2022-12-01,HS6,854233,2022-12-01,67526900,0.0003234266640405527,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4190,IRELAND,6350,0,-,HS6,2023-01-01,HS6,854233,2023-01-01,77585306,8.184539479679309e-05,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4190,IRELAND,128933,0,-,HS6,2023-02-01,HS6,854233,2023-02-01,71824502,0.0017951116458837404,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4190,IRELAND,37884,0,-,HS6,2023-03-01,HS6,854233,2023-03-01,72951746,0.0005193021699576594,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4190,IRELAND,22300,0,-,HS6,2023-04-01,HS6,854233,2023-04-01,60510724,0.00036852971714567486,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4190,IRELAND,15435,0,-,HS6,2023-05-01,HS6,854233,2023-05-01,68381390,0.00022571930754844264,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4190,IRELAND,0,0,-,HS6,2023-06-01,HS6,854233,2023-06-01,60373532,0.0,
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4190,IRELAND,8074,0,-,HS6,2023-07-01,HS6,854233,2023-07-01,67779309,0.00011912189898542636,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4190,IRELAND,63570,0,-,HS6,2023-08-01,HS6,854233,2023-08-01,69467930,0.0009150985210009857,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4190,IRELAND,0,0,-,HS6,2023-09-01,HS6,854233,2023-09-01,62375257,0.0,
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4190,IRELAND,43460,0,-,HS6,2023-10-01,HS6,854233,2023-10-01,60139357,0.0007226548830576955,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4190,IRELAND,13200,0,-,HS6,2023-11-01,HS6,854233,2023-11-01,56980258,0.00023165918272956924,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4190,IRELAND,0,0,-,HS6,2023-12-01,HS6,854233,2023-12-01,62643434,0.0,
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4190,IRELAND,24774,0,-,HS6,2024-01-01,HS6,854233,2024-01-01,78064462,0.0003173531126109599,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4190,IRELAND,0,0,-,HS6,2024-02-01,HS6,854233,2024-02-01,67789336,0.0,
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4190,IRELAND,0,0,-,HS6,2024-03-01,HS6,854233,2024-03-01,110667641,0.0,
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4190,IRELAND,25488,0,-,HS6,2024-04-01,HS6,854233,2024-04-01,57697183,0.000441754669374413,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4190,IRELAND,0,0,-,HS6,2024-05-01,HS6,854233,2024-05-01,53561076,0.0,
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4190,IRELAND,0,0,-,HS6,2024-06-01,HS6,854233,2024-06-01,66880273,0.0,
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4190,IRELAND,3304,0,-,HS6,2024-07-01,HS6,854233,2024-07-01,64309684,5.137639923716621e-05,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4190,IRELAND,0,0,-,HS6,2024-08-01,HS6,854233,2024-08-01,55038738,0.0,
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4190,IRELAND,0,0,-,HS6,2024-09-01,HS6,854233,2024-09-01,60603478,0.0,
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4190,IRELAND,0,0,-,HS6,2024-10-01,HS6,854233,2024-10-01,62808169,0.0,
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4190,IRELAND,41337,0,-,HS6,2024-11-01,HS6,854233,2024-11-01,57501339,0.0007188876071216359,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4190,IRELAND,32134,0,-,HS6,2024-12-01,HS6,854233,2024-12-01,56574344,0.000567995980651583,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4190,IRELAND,42968,0,-,HS6,2025-02-01,HS6,854233,2025-02-01,47701449,0.0009007692827108878,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4190,IRELAND,19476,0,-,HS6,2025-03-01,HS6,854233,2025-03-01,53195055,0.00036612425722654107,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4190,IRELAND,9480,0,-,HS6,2025-04-01,HS6,854233,2025-04-01,50299508,0.00018847102838461164,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4190,IRELAND,16709,0,-,HS6,2025-05-01,HS6,854233,2025-05-01,48765740,0.00034263808977368125,inf
854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",4190,IRELAND,9922,0,-,HS6,2025-06-01,HS6,854233,2025-06-01,40649332,0.0002440876519200857,inf
