month,country,import_value,country_share,country_share_ma3,share_volatility_12m,resilience_score,country_share_pct,country_share_ma3_pct,share_volatility_12m_pct
2025-12-01,CHILE,12345,6.26628376447595e-07,1.319703074877009e-06,1.5492484761352e-06,9847.432535225807,6.26628376447595e-05,0.0001319703074877009,0.00015492484761352
2025-12-01,SENEGAL,7930,4.025243438824972e-07,9.125260916569888e-07,5.166654809611171e-07,9948.595018455584,4.025243438824972e-05,9.125260916569888e-05,5.1666548096111706e-05
2025-12-01,MONGOLIA,5587,2.83594389567656e-07,9.453146318921868e-08,1.1376358722374037e-06,9887.51326626682,2.83594389567656e-05,9.453146318921867e-06,0.00011376358722374037
2025-12-01,MACAU,5548,2.816147616469224e-07,5.06656309321199e-07,4.210169344375839e-06,9595.989764498043,2.8161476164692244e-05,5.06656309321199e-05,0.0004210169344375839
2025-12-01,UZBEKISTAN,4325,2.1953566044032793e-07,4.1770944465805274e-07,4.750541009955817e-07,9952.717014306447,2.1953566044032794e-05,4.1770944465805275e-05,4.7505410099558174e-05
2025-12-01,BANGLADESH,4027,2.0440927273831227e-07,6.813642424609957e-08,1.9963195096839436e-05,8335.888309605996,2.0440927273831227e-05,6.813642424609957e-06,0.0019963195096839434
2025-12-01,BELIZE,3895,1.977089936219832e-07,6.59029978739944e-08,1.3302384025242898e-06,9868.720512810862,1.977089936219832e-05,6.59029978739944e-06,0.00013302384025242899
2025-12-01,CAMEROON,3247,1.6481671432364042e-07,1.9800900675413967e-07,3.798146004901493e-06,9634.081856684264,1.648167143236404e-05,1.9800900675413967e-05,0.0003798146004901493
2025-12-01,GABON,2395,1.215694582091527e-07,4.052315273638423e-08,7.372642148706648e-08,9992.631574633055,1.215694582091527e-05,4.052315273638423e-06,7.372642148706649e-06
2025-12-01,MONACO,2030,1.0304217125869727e-07,3.4347390419565755e-08,2.3852021866259245e-06,9767.03542700484,1.0304217125869726e-05,3.4347390419565755e-06,0.00023852021866259244
2025-12-01,TURKS AND CAICOS ISLANDS,0,0.0,0.0,7.202851830474679e-07,9928.486582247217,0.0,0.0,7.202851830474679e-05
2025-12-01,SAN MARINO,0,0.0,3.64295880435621e-07,3.985586715115592e-07,9960.302351270242,0.0,3.64295880435621e-05,3.985586715115592e-05
2025-12-01,SAMOA,0,0.0,1.7453477022547594e-06,2.8570518507733456e-05,7777.83283140334,0.0,0.00017453477022547593,0.0028570518507733456
2025-12-01,SURINAME,0,0.0,0.0,3.6486012403844256e-07,9963.646626559583,0.0,0.0,3.648601240384426e-05
2025-12-01,ST VINCENT AND THE GRENADINES,0,0.0,0.0,7.576078601516212e-08,9992.429656750033,0.0,0.0,7.5760786015162115e-06
2025-12-01,ST LUCIA,0,0.0,0.0,2.5008727593627967e-07,9975.053660028452,0.0,0.0,2.5008727593627968e-05
