I_COMMODITY,I_COMMODITY_SDESC,CTY_CODE,CTY_NAME,GEN_VAL_MO,GEN_QY1_MO,UNIT_QY1,COMM_LVL,time,COMM_LVL,I_COMMODITY
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0022,OECD,794931073,0,-,HS6,2025-06-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0022,OECD,795027998,0,-,HS6,2025-07-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0022,OECD,758844088,0,-,HS6,2025-08-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0022,OECD,989381454,0,-,HS6,2025-09-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0022,OECD,816470368,0,-,HS6,2025-10-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0022,OECD,1099303272,0,-,HS6,2025-11-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0022,OECD,1206262068,0,-,HS6,2025-12-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0023,NATO,38410557,0,-,HS6,2021-01-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0023,NATO,47759666,0,-,HS6,2021-02-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0023,NATO,54208302,0,-,HS6,2021-03-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0023,NATO,50650044,0,-,HS6,2021-04-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0023,NATO,47730162,0,-,HS6,2021-05-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0023,NATO,49594411,0,-,HS6,2021-06-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0023,NATO,50859511,0,-,HS6,2021-07-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0023,NATO,47791472,0,-,HS6,2021-08-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0023,NATO,54203113,0,-,HS6,2021-09-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0023,NATO,48433132,0,-,HS6,2021-10-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0023,NATO,43401140,0,-,HS6,2021-11-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0023,NATO,69785684,0,-,HS6,2021-12-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0023,NATO,46705237,0,-,HS6,2022-01-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0023,NATO,50271843,0,-,HS6,2022-02-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0023,NATO,62600505,0,-,HS6,2022-03-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0023,NATO,67173728,0,-,HS6,2022-04-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0023,NATO,74271077,0,-,HS6,2022-05-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0023,NATO,72431458,0,-,HS6,2022-06-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0023,NATO,50715971,0,-,HS6,2022-07-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0023,NATO,51868830,0,-,HS6,2022-08-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0023,NATO,56687237,0,-,HS6,2022-09-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0023,NATO,53900727,0,-,HS6,2022-10-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0023,NATO,54859720,0,-,HS6,2022-11-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0023,NATO,62048963,0,-,HS6,2022-12-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0023,NATO,62020093,0,-,HS6,2023-01-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0023,NATO,48110322,0,-,HS6,2023-02-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0023,NATO,61488859,0,-,HS6,2023-03-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0023,NATO,63090047,0,-,HS6,2023-04-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0023,NATO,67179587,0,-,HS6,2023-05-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0023,NATO,56576600,0,-,HS6,2023-06-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0023,NATO,54813426,0,-,HS6,2023-07-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0023,NATO,62899284,0,-,HS6,2023-08-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0023,NATO,67469914,0,-,HS6,2023-09-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0023,NATO,61293287,0,-,HS6,2023-10-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0023,NATO,66722538,0,-,HS6,2023-11-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0023,NATO,55478994,0,-,HS6,2023-12-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0023,NATO,60410199,0,-,HS6,2024-01-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0023,NATO,72589516,0,-,HS6,2024-02-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0023,NATO,79958449,0,-,HS6,2024-03-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0023,NATO,45989770,0,-,HS6,2024-04-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0023,NATO,66830807,0,-,HS6,2024-05-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0023,NATO,67686123,0,-,HS6,2024-06-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0023,NATO,50762235,0,-,HS6,2024-07-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0023,NATO,59823992,0,-,HS6,2024-08-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0023,NATO,76916369,0,-,HS6,2024-09-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0023,NATO,71689003,0,-,HS6,2024-10-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0023,NATO,65999677,0,-,HS6,2024-11-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0023,NATO,72998265,0,-,HS6,2024-12-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0023,NATO,85256369,0,-,HS6,2025-01-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0023,NATO,80439546,0,-,HS6,2025-02-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0023,NATO,65625736,0,-,HS6,2025-03-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0023,NATO,59193026,0,-,HS6,2025-04-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0023,NATO,64073018,0,-,HS6,2025-05-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0023,NATO,65159657,0,-,HS6,2025-06-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0023,NATO,66313321,0,-,HS6,2025-07-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0023,NATO,61421104,0,-,HS6,2025-08-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0023,NATO,75146219,0,-,HS6,2025-09-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0023,NATO,55148265,0,-,HS6,2025-10-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0023,NATO,56467839,0,-,HS6,2025-11-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0023,NATO,52409473,0,-,HS6,2025-12-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0024,LAFTA,4790216,0,-,HS6,2021-01-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0024,LAFTA,4977185,0,-,HS6,2021-02-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0024,LAFTA,5119130,0,-,HS6,2021-03-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0024,LAFTA,5370399,0,-,HS6,2021-04-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0024,LAFTA,3852146,0,-,HS6,2021-05-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0024,LAFTA,5018742,0,-,HS6,2021-06-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0024,LAFTA,8294474,0,-,HS6,2021-07-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0024,LAFTA,14382527,0,-,HS6,2021-08-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0024,LAFTA,7863641,0,-,HS6,2021-09-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0024,LAFTA,7248656,0,-,HS6,2021-10-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0024,LAFTA,20397632,0,-,HS6,2021-11-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0024,LAFTA,5898048,0,-,HS6,2021-12-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0024,LAFTA,5235094,0,-,HS6,2022-01-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0024,LAFTA,4823618,0,-,HS6,2022-02-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0024,LAFTA,5930905,0,-,HS6,2022-03-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0024,LAFTA,47995489,0,-,HS6,2022-04-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0024,LAFTA,6345132,0,-,HS6,2022-05-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0024,LAFTA,7846369,0,-,HS6,2022-06-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0024,LAFTA,5644165,0,-,HS6,2022-07-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0024,LAFTA,6301014,0,-,HS6,2022-08-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0024,LAFTA,6623870,0,-,HS6,2022-09-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0024,LAFTA,5616273,0,-,HS6,2022-10-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0024,LAFTA,6416246,0,-,HS6,2022-11-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0024,LAFTA,5575028,0,-,HS6,2022-12-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0024,LAFTA,7786799,0,-,HS6,2023-01-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0024,LAFTA,6631267,0,-,HS6,2023-02-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0024,LAFTA,6783136,0,-,HS6,2023-03-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0024,LAFTA,6576862,0,-,HS6,2023-04-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0024,LAFTA,5398610,0,-,HS6,2023-05-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0024,LAFTA,5598166,0,-,HS6,2023-06-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0024,LAFTA,4013027,0,-,HS6,2023-07-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0024,LAFTA,5761458,0,-,HS6,2023-08-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0024,LAFTA,6788985,0,-,HS6,2023-09-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0024,LAFTA,5606663,0,-,HS6,2023-10-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0024,LAFTA,5007193,0,-,HS6,2023-11-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0024,LAFTA,15917772,0,-,HS6,2023-12-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0024,LAFTA,14879685,0,-,HS6,2024-01-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0024,LAFTA,11152343,0,-,HS6,2024-02-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0024,LAFTA,9274700,0,-,HS6,2024-03-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0024,LAFTA,7818169,0,-,HS6,2024-04-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0024,LAFTA,6633285,0,-,HS6,2024-05-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0024,LAFTA,5703491,0,-,HS6,2024-06-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0024,LAFTA,3611079,0,-,HS6,2024-07-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0024,LAFTA,4949880,0,-,HS6,2024-08-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0024,LAFTA,5552989,0,-,HS6,2024-09-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0024,LAFTA,6059975,0,-,HS6,2024-10-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0024,LAFTA,5823044,0,-,HS6,2024-11-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0024,LAFTA,4547582,0,-,HS6,2024-12-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0024,LAFTA,6088697,0,-,HS6,2025-01-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0024,LAFTA,4682775,0,-,HS6,2025-02-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0024,LAFTA,4029543,0,-,HS6,2025-03-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0024,LAFTA,4901762,0,-,HS6,2025-04-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0024,LAFTA,5832039,0,-,HS6,2025-05-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0024,LAFTA,6888157,0,-,HS6,2025-06-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0024,LAFTA,5533001,0,-,HS6,2025-07-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0024,LAFTA,5227453,0,-,HS6,2025-08-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0024,LAFTA,12829333,0,-,HS6,2025-09-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0024,LAFTA,6077467,0,-,HS6,2025-10-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0024,LAFTA,6141747,0,-,HS6,2025-11-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0024,LAFTA,8224438,0,-,HS6,2025-12-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0025,EURO AREA,84281680,0,-,HS6,2021-01-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0025,EURO AREA,196682904,0,-,HS6,2021-02-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0025,EURO AREA,172335962,0,-,HS6,2021-03-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0025,EURO AREA,124080504,0,-,HS6,2021-04-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0025,EURO AREA,165110347,0,-,HS6,2021-05-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0025,EURO AREA,159701622,0,-,HS6,2021-06-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0025,EURO AREA,148236215,0,-,HS6,2021-07-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0025,EURO AREA,107263921,0,-,HS6,2021-08-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0025,EURO AREA,117806365,0,-,HS6,2021-09-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0025,EURO AREA,149523556,0,-,HS6,2021-10-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0025,EURO AREA,180864185,0,-,HS6,2021-11-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0025,EURO AREA,180108803,0,-,HS6,2021-12-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0025,EURO AREA,101090200,0,-,HS6,2022-01-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0025,EURO AREA,126601392,0,-,HS6,2022-02-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0025,EURO AREA,155613971,0,-,HS6,2022-03-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0025,EURO AREA,167534399,0,-,HS6,2022-04-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0025,EURO AREA,167788927,0,-,HS6,2022-05-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0025,EURO AREA,295562063,0,-,HS6,2022-06-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0025,EURO AREA,157045073,0,-,HS6,2022-07-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0025,EURO AREA,222273332,0,-,HS6,2022-08-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0025,EURO AREA,363209033,0,-,HS6,2022-09-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0025,EURO AREA,326755819,0,-,HS6,2022-10-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0025,EURO AREA,194491538,0,-,HS6,2022-11-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0025,EURO AREA,238010415,0,-,HS6,2022-12-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0025,EURO AREA,123682366,0,-,HS6,2023-01-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0025,EURO AREA,161289621,0,-,HS6,2023-02-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0025,EURO AREA,298873352,0,-,HS6,2023-03-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0025,EURO AREA,236941508,0,-,HS6,2023-04-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0025,EURO AREA,179182760,0,-,HS6,2023-05-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0025,EURO AREA,196759092,0,-,HS6,2023-06-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0025,EURO AREA,145983579,0,-,HS6,2023-07-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0025,EURO AREA,176399834,0,-,HS6,2023-08-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0025,EURO AREA,176968492,0,-,HS6,2023-09-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0025,EURO AREA,158391437,0,-,HS6,2023-10-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0025,EURO AREA,209038753,0,-,HS6,2023-11-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0025,EURO AREA,143224931,0,-,HS6,2023-12-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0025,EURO AREA,175490060,0,-,HS6,2024-01-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0025,EURO AREA,149561494,0,-,HS6,2024-02-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0025,EURO AREA,182613644,0,-,HS6,2024-03-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0025,EURO AREA,154056782,0,-,HS6,2024-04-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0025,EURO AREA,217288434,0,-,HS6,2024-05-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0025,EURO AREA,254222009,0,-,HS6,2024-06-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0025,EURO AREA,217439005,0,-,HS6,2024-07-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0025,EURO AREA,230966795,0,-,HS6,2024-08-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0025,EURO AREA,219136396,0,-,HS6,2024-09-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0025,EURO AREA,197070229,0,-,HS6,2024-10-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0025,EURO AREA,257347835,0,-,HS6,2024-11-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0025,EURO AREA,234722425,0,-,HS6,2024-12-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0025,EURO AREA,326921932,0,-,HS6,2025-01-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0025,EURO AREA,146347226,0,-,HS6,2025-02-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0025,EURO AREA,172190519,0,-,HS6,2025-03-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0025,EURO AREA,188645770,0,-,HS6,2025-04-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0025,EURO AREA,175714477,0,-,HS6,2025-05-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0025,EURO AREA,181276361,0,-,HS6,2025-06-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0025,EURO AREA,186186717,0,-,HS6,2025-07-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0025,EURO AREA,158199506,0,-,HS6,2025-08-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0025,EURO AREA,224045928,0,-,HS6,2025-09-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0025,EURO AREA,206383254,0,-,HS6,2025-10-01,HS6,854231
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",0025,EURO AREA,267230683,0,-,HS6,2025-11-01,HS6,854231
