NAICS,CTY_CODE,CTY_NAME,GEN_VAL_MO,time,COMM_LVL,NAICS
3344,4000,ICELAND,87642,2023-10-01,NA4,3344
3344,4000,ICELAND,0,2023-11-01,NA4,3344
3344,4000,ICELAND,422382,2023-12-01,NA4,3344
3344,4000,ICELAND,1884190,2024-01-01,NA4,3344
3344,4000,ICELAND,4990,2024-02-01,NA4,3344
3344,4000,ICELAND,6458,2024-03-01,NA4,3344
3344,4000,ICELAND,129806,2024-04-01,NA4,3344
3344,4000,ICELAND,18873,2024-05-01,NA4,3344
3344,4000,ICELAND,5201,2024-06-01,NA4,3344
3344,4000,ICELAND,250591,2024-07-01,NA4,3344
3344,4000,ICELAND,20021,2024-08-01,NA4,3344
3344,4000,ICELAND,3400447,2024-09-01,NA4,3344
3344,4000,ICELAND,146521,2024-10-01,NA4,3344
3344,4000,ICELAND,118817,2024-11-01,NA4,3344
3344,4000,ICELAND,15479,2024-12-01,NA4,3344
3344,4000,ICELAND,18604,2025-01-01,NA4,3344
3344,4000,ICELAND,3352343,2025-02-01,NA4,3344
3344,4000,ICELAND,11125,2025-03-01,NA4,3344
3344,4000,ICELAND,107883,2025-04-01,NA4,3344
3344,4000,ICELAND,37229,2025-05-01,NA4,3344
3344,4000,ICELAND,50724,2025-06-01,NA4,3344
3344,4000,ICELAND,27617,2025-07-01,NA4,3344
3344,4000,ICELAND,7918,2025-08-01,NA4,3344
3344,4000,ICELAND,87579,2025-09-01,NA4,3344
3344,4000,ICELAND,0,2025-10-01,NA4,3344
3344,4000,ICELAND,241926,2025-11-01,NA4,3344
3344,4000,ICELAND,16130,2025-12-01,NA4,3344
3344,4010,SWEDEN,7082051,2021-01-01,NA4,3344
3344,4010,SWEDEN,8680681,2021-02-01,NA4,3344
3344,4010,SWEDEN,7941245,2021-03-01,NA4,3344
3344,4010,SWEDEN,7551876,2021-04-01,NA4,3344
3344,4010,SWEDEN,6306484,2021-05-01,NA4,3344
3344,4010,SWEDEN,11116059,2021-06-01,NA4,3344
3344,4010,SWEDEN,11150215,2021-07-01,NA4,3344
3344,4010,SWEDEN,9382535,2021-08-01,NA4,3344
3344,4010,SWEDEN,11182902,2021-09-01,NA4,3344
3344,4010,SWEDEN,8799397,2021-10-01,NA4,3344
3344,4010,SWEDEN,9052807,2021-11-01,NA4,3344
3344,4010,SWEDEN,10666888,2021-12-01,NA4,3344
3344,4010,SWEDEN,12230277,2022-01-01,NA4,3344
3344,4010,SWEDEN,10550127,2022-02-01,NA4,3344
3344,4010,SWEDEN,9543791,2022-03-01,NA4,3344
3344,4010,SWEDEN,13145402,2022-04-01,NA4,3344
3344,4010,SWEDEN,8766128,2022-05-01,NA4,3344
3344,4010,SWEDEN,11772316,2022-06-01,NA4,3344
3344,4010,SWEDEN,10273588,2022-07-01,NA4,3344
3344,4010,SWEDEN,6908651,2022-08-01,NA4,3344
3344,4010,SWEDEN,10169224,2022-09-01,NA4,3344
3344,4010,SWEDEN,8399227,2022-10-01,NA4,3344
3344,4010,SWEDEN,8746788,2022-11-01,NA4,3344
3344,4010,SWEDEN,12865510,2022-12-01,NA4,3344
3344,4010,SWEDEN,7585252,2023-01-01,NA4,3344
3344,4010,SWEDEN,8190255,2023-02-01,NA4,3344
3344,4010,SWEDEN,10052689,2023-03-01,NA4,3344
3344,4010,SWEDEN,9151525,2023-04-01,NA4,3344
3344,4010,SWEDEN,10567951,2023-05-01,NA4,3344
3344,4010,SWEDEN,8651178,2023-06-01,NA4,3344
3344,4010,SWEDEN,10804259,2023-07-01,NA4,3344
3344,4010,SWEDEN,7414034,2023-08-01,NA4,3344
3344,4010,SWEDEN,7892381,2023-09-01,NA4,3344
3344,4010,SWEDEN,11317114,2023-10-01,NA4,3344
3344,4010,SWEDEN,10450085,2023-11-01,NA4,3344
3344,4010,SWEDEN,13207321,2023-12-01,NA4,3344
3344,4010,SWEDEN,13149586,2024-01-01,NA4,3344
3344,4010,SWEDEN,11908688,2024-02-01,NA4,3344
3344,4010,SWEDEN,11143260,2024-03-01,NA4,3344
3344,4010,SWEDEN,7429106,2024-04-01,NA4,3344
3344,4010,SWEDEN,12700083,2024-05-01,NA4,3344
3344,4010,SWEDEN,12730277,2024-06-01,NA4,3344
3344,4010,SWEDEN,36684295,2024-07-01,NA4,3344
3344,4010,SWEDEN,17939688,2024-08-01,NA4,3344
3344,4010,SWEDEN,13395700,2024-09-01,NA4,3344
3344,4010,SWEDEN,15816905,2024-10-01,NA4,3344
3344,4010,SWEDEN,13193164,2024-11-01,NA4,3344
3344,4010,SWEDEN,21463459,2024-12-01,NA4,3344
3344,4010,SWEDEN,16426140,2025-01-01,NA4,3344
3344,4010,SWEDEN,32097086,2025-02-01,NA4,3344
3344,4010,SWEDEN,128954649,2025-03-01,NA4,3344
3344,4010,SWEDEN,16926051,2025-04-01,NA4,3344
3344,4010,SWEDEN,22757941,2025-05-01,NA4,3344
3344,4010,SWEDEN,11886194,2025-06-01,NA4,3344
3344,4010,SWEDEN,17716226,2025-07-01,NA4,3344
3344,4010,SWEDEN,14198110,2025-08-01,NA4,3344
3344,4010,SWEDEN,19084516,2025-09-01,NA4,3344
3344,4010,SWEDEN,18849708,2025-10-01,NA4,3344
3344,4010,SWEDEN,17069446,2025-11-01,NA4,3344
3344,4010,SWEDEN,18505828,2025-12-01,NA4,3344
3344,4039,NORWAY,1690216,2021-01-01,NA4,3344
3344,4039,NORWAY,1355527,2021-02-01,NA4,3344
3344,4039,NORWAY,4220388,2021-03-01,NA4,3344
3344,4039,NORWAY,1938558,2021-04-01,NA4,3344
3344,4039,NORWAY,2968860,2021-05-01,NA4,3344
3344,4039,NORWAY,1310407,2021-06-01,NA4,3344
3344,4039,NORWAY,2051312,2021-07-01,NA4,3344
3344,4039,NORWAY,1209465,2021-08-01,NA4,3344
3344,4039,NORWAY,1485466,2021-09-01,NA4,3344
3344,4039,NORWAY,1691024,2021-10-01,NA4,3344
3344,4039,NORWAY,2682611,2021-11-01,NA4,3344
3344,4039,NORWAY,1934960,2021-12-01,NA4,3344
3344,4039,NORWAY,2131189,2022-01-01,NA4,3344
3344,4039,NORWAY,6152895,2022-02-01,NA4,3344
3344,4039,NORWAY,3707108,2022-03-01,NA4,3344
3344,4039,NORWAY,5152028,2022-04-01,NA4,3344
3344,4039,NORWAY,2245249,2022-05-01,NA4,3344
3344,4039,NORWAY,3525050,2022-06-01,NA4,3344
3344,4039,NORWAY,2851905,2022-07-01,NA4,3344
3344,4039,NORWAY,1319264,2022-08-01,NA4,3344
3344,4039,NORWAY,1764865,2022-09-01,NA4,3344
3344,4039,NORWAY,3584361,2022-10-01,NA4,3344
3344,4039,NORWAY,1366098,2022-11-01,NA4,3344
3344,4039,NORWAY,8504943,2022-12-01,NA4,3344
3344,4039,NORWAY,4507552,2023-01-01,NA4,3344
3344,4039,NORWAY,4616612,2023-02-01,NA4,3344
3344,4039,NORWAY,2089545,2023-03-01,NA4,3344
3344,4039,NORWAY,2628465,2023-04-01,NA4,3344
3344,4039,NORWAY,1705582,2023-05-01,NA4,3344
3344,4039,NORWAY,2646155,2023-06-01,NA4,3344
3344,4039,NORWAY,2526055,2023-07-01,NA4,3344
3344,4039,NORWAY,1502723,2023-08-01,NA4,3344
3344,4039,NORWAY,2652766,2023-09-01,NA4,3344
3344,4039,NORWAY,2403327,2023-10-01,NA4,3344
3344,4039,NORWAY,3583468,2023-11-01,NA4,3344
3344,4039,NORWAY,1162133,2023-12-01,NA4,3344
3344,4039,NORWAY,1567352,2024-01-01,NA4,3344
3344,4039,NORWAY,1555711,2024-02-01,NA4,3344
3344,4039,NORWAY,951878,2024-03-01,NA4,3344
3344,4039,NORWAY,1255400,2024-04-01,NA4,3344
3344,4039,NORWAY,2775420,2024-05-01,NA4,3344
3344,4039,NORWAY,1554506,2024-06-01,NA4,3344
3344,4039,NORWAY,1983464,2024-07-01,NA4,3344
3344,4039,NORWAY,2673058,2024-08-01,NA4,3344
3344,4039,NORWAY,3622103,2024-09-01,NA4,3344
3344,4039,NORWAY,1893524,2024-10-01,NA4,3344
3344,4039,NORWAY,3623703,2024-11-01,NA4,3344
3344,4039,NORWAY,1871314,2024-12-01,NA4,3344
3344,4039,NORWAY,1484317,2025-01-01,NA4,3344
3344,4039,NORWAY,1410059,2025-02-01,NA4,3344
3344,4039,NORWAY,3465914,2025-03-01,NA4,3344
3344,4039,NORWAY,2568053,2025-04-01,NA4,3344
3344,4039,NORWAY,1337172,2025-05-01,NA4,3344
3344,4039,NORWAY,2227401,2025-06-01,NA4,3344
3344,4039,NORWAY,1704720,2025-07-01,NA4,3344
3344,4039,NORWAY,3128317,2025-08-01,NA4,3344
3344,4039,NORWAY,7069119,2025-09-01,NA4,3344
3344,4039,NORWAY,2268938,2025-10-01,NA4,3344
3344,4039,NORWAY,2718344,2025-11-01,NA4,3344
3344,4039,NORWAY,2375434,2025-12-01,NA4,3344
3344,4050,FINLAND,6010722,2021-01-01,NA4,3344
3344,4050,FINLAND,5029902,2021-02-01,NA4,3344
3344,4050,FINLAND,4214368,2021-03-01,NA4,3344
3344,4050,FINLAND,5445246,2021-04-01,NA4,3344
3344,4050,FINLAND,4242132,2021-05-01,NA4,3344
3344,4050,FINLAND,5286508,2021-06-01,NA4,3344
3344,4050,FINLAND,4754304,2021-07-01,NA4,3344
3344,4050,FINLAND,4662360,2021-08-01,NA4,3344
3344,4050,FINLAND,5067164,2021-09-01,NA4,3344
3344,4050,FINLAND,5952065,2021-10-01,NA4,3344
3344,4050,FINLAND,5019008,2021-11-01,NA4,3344
3344,4050,FINLAND,4891725,2021-12-01,NA4,3344
3344,4050,FINLAND,3588525,2022-01-01,NA4,3344
3344,4050,FINLAND,3813629,2022-02-01,NA4,3344
3344,4050,FINLAND,3339929,2022-03-01,NA4,3344
3344,4050,FINLAND,2149663,2022-04-01,NA4,3344
3344,4050,FINLAND,4382354,2022-05-01,NA4,3344
3344,4050,FINLAND,2965224,2022-06-01,NA4,3344
3344,4050,FINLAND,3027135,2022-07-01,NA4,3344
3344,4050,FINLAND,4469967,2022-08-01,NA4,3344
3344,4050,FINLAND,2893437,2022-09-01,NA4,3344
3344,4050,FINLAND,4009557,2022-10-01,NA4,3344
3344,4050,FINLAND,4286524,2022-11-01,NA4,3344
3344,4050,FINLAND,5930411,2022-12-01,NA4,3344
3344,4050,FINLAND,3910220,2023-01-01,NA4,3344
3344,4050,FINLAND,4853827,2023-02-01,NA4,3344
3344,4050,FINLAND,5828028,2023-03-01,NA4,3344
3344,4050,FINLAND,7231117,2023-04-01,NA4,3344
3344,4050,FINLAND,5410935,2023-05-01,NA4,3344
3344,4050,FINLAND,4600620,2023-06-01,NA4,3344
3344,4050,FINLAND,7697645,2023-07-01,NA4,3344
3344,4050,FINLAND,5004985,2023-08-01,NA4,3344
3344,4050,FINLAND,5445114,2023-09-01,NA4,3344
3344,4050,FINLAND,5183845,2023-10-01,NA4,3344
3344,4050,FINLAND,3244086,2023-11-01,NA4,3344
3344,4050,FINLAND,5737689,2023-12-01,NA4,3344
3344,4050,FINLAND,3892757,2024-01-01,NA4,3344
3344,4050,FINLAND,2302980,2024-02-01,NA4,3344
3344,4050,FINLAND,2496296,2024-03-01,NA4,3344
3344,4050,FINLAND,4841982,2024-04-01,NA4,3344
3344,4050,FINLAND,4420583,2024-05-01,NA4,3344
3344,4050,FINLAND,2752340,2024-06-01,NA4,3344
3344,4050,FINLAND,4110289,2024-07-01,NA4,3344
3344,4050,FINLAND,2962382,2024-08-01,NA4,3344
3344,4050,FINLAND,4299934,2024-09-01,NA4,3344
3344,4050,FINLAND,2236652,2024-10-01,NA4,3344
3344,4050,FINLAND,3403054,2024-11-01,NA4,3344
3344,4050,FINLAND,2722053,2024-12-01,NA4,3344
3344,4050,FINLAND,4020063,2025-01-01,NA4,3344
3344,4050,FINLAND,3638101,2025-02-01,NA4,3344
3344,4050,FINLAND,9112320,2025-03-01,NA4,3344
3344,4050,FINLAND,4660348,2025-04-01,NA4,3344
3344,4050,FINLAND,3998470,2025-05-01,NA4,3344
3344,4050,FINLAND,4936759,2025-06-01,NA4,3344
3344,4050,FINLAND,3965982,2025-07-01,NA4,3344
3344,4050,FINLAND,4510553,2025-08-01,NA4,3344
3344,4050,FINLAND,4820830,2025-09-01,NA4,3344
3344,4050,FINLAND,5157800,2025-10-01,NA4,3344
3344,4050,FINLAND,4494207,2025-11-01,NA4,3344
3344,4050,FINLAND,4801081,2025-12-01,NA4,3344
3344,4091,FAROE ISLANDS,31080,2021-02-01,NA4,3344
3344,4091,FAROE ISLANDS,0,2021-03-01,NA4,3344
3344,4091,FAROE ISLANDS,12750,2021-04-01,NA4,3344
3344,4091,FAROE ISLANDS,0,2021-05-01,NA4,3344
3344,4091,FAROE ISLANDS,0,2021-06-01,NA4,3344
3344,4091,FAROE ISLANDS,7240,2021-07-01,NA4,3344
3344,4091,FAROE ISLANDS,0,2021-08-01,NA4,3344
3344,4091,FAROE ISLANDS,0,2021-09-01,NA4,3344
3344,4091,FAROE ISLANDS,0,2021-10-01,NA4,3344
3344,4091,FAROE ISLANDS,0,2021-11-01,NA4,3344
3344,4091,FAROE ISLANDS,0,2021-12-01,NA4,3344
3344,4091,FAROE ISLANDS,49593,2022-02-01,NA4,3344
3344,4091,FAROE ISLANDS,6161,2022-03-01,NA4,3344
3344,4091,FAROE ISLANDS,0,2022-04-01,NA4,3344
3344,4091,FAROE ISLANDS,0,2022-05-01,NA4,3344
3344,4091,FAROE ISLANDS,0,2022-06-01,NA4,3344
3344,4091,FAROE ISLANDS,0,2022-07-01,NA4,3344
3344,4091,FAROE ISLANDS,0,2022-08-01,NA4,3344
3344,4091,FAROE ISLANDS,0,2022-09-01,NA4,3344
3344,4091,FAROE ISLANDS,0,2022-10-01,NA4,3344
3344,4091,FAROE ISLANDS,0,2022-11-01,NA4,3344
3344,4091,FAROE ISLANDS,0,2022-12-01,NA4,3344
3344,4091,FAROE ISLANDS,10200,2025-02-01,NA4,3344
3344,4091,FAROE ISLANDS,3761,2025-03-01,NA4,3344
3344,4091,FAROE ISLANDS,19217,2025-04-01,NA4,3344
3344,4091,FAROE ISLANDS,93685,2025-05-01,NA4,3344
3344,4091,FAROE ISLANDS,0,2025-06-01,NA4,3344
3344,4091,FAROE ISLANDS,0,2025-07-01,NA4,3344
3344,4091,FAROE ISLANDS,0,2025-08-01,NA4,3344
3344,4091,FAROE ISLANDS,0,2025-09-01,NA4,3344
3344,4091,FAROE ISLANDS,0,2025-10-01,NA4,3344
3344,4091,FAROE ISLANDS,0,2025-11-01,NA4,3344
3344,4091,FAROE ISLANDS,0,2025-12-01,NA4,3344
3344,4099,DENMARK,14496832,2021-01-01,NA4,3344
3344,4099,DENMARK,10768939,2021-02-01,NA4,3344
3344,4099,DENMARK,8229976,2021-03-01,NA4,3344
3344,4099,DENMARK,12134097,2021-04-01,NA4,3344
3344,4099,DENMARK,12387801,2021-05-01,NA4,3344
3344,4099,DENMARK,13486471,2021-06-01,NA4,3344
3344,4099,DENMARK,13552183,2021-07-01,NA4,3344
3344,4099,DENMARK,6334145,2021-08-01,NA4,3344
3344,4099,DENMARK,14836658,2021-09-01,NA4,3344
3344,4099,DENMARK,15020673,2021-10-01,NA4,3344
3344,4099,DENMARK,10202447,2021-11-01,NA4,3344
3344,4099,DENMARK,12321739,2021-12-01,NA4,3344
3344,4099,DENMARK,7620989,2022-01-01,NA4,3344
3344,4099,DENMARK,8765650,2022-02-01,NA4,3344
3344,4099,DENMARK,9832479,2022-03-01,NA4,3344
3344,4099,DENMARK,5755411,2022-04-01,NA4,3344
3344,4099,DENMARK,6559480,2022-05-01,NA4,3344
3344,4099,DENMARK,7489187,2022-06-01,NA4,3344
3344,4099,DENMARK,7268778,2022-07-01,NA4,3344
3344,4099,DENMARK,8966141,2022-08-01,NA4,3344
3344,4099,DENMARK,10091026,2022-09-01,NA4,3344
3344,4099,DENMARK,12241510,2022-10-01,NA4,3344
3344,4099,DENMARK,8540670,2022-11-01,NA4,3344
3344,4099,DENMARK,8065851,2022-12-01,NA4,3344
3344,4099,DENMARK,10524222,2023-01-01,NA4,3344
3344,4099,DENMARK,9486727,2023-02-01,NA4,3344
3344,4099,DENMARK,10097053,2023-03-01,NA4,3344
3344,4099,DENMARK,10425707,2023-04-01,NA4,3344
3344,4099,DENMARK,12592813,2023-05-01,NA4,3344
3344,4099,DENMARK,9945390,2023-06-01,NA4,3344
3344,4099,DENMARK,11728404,2023-07-01,NA4,3344
3344,4099,DENMARK,12099810,2023-08-01,NA4,3344
3344,4099,DENMARK,15394479,2023-09-01,NA4,3344
3344,4099,DENMARK,20352651,2023-10-01,NA4,3344
3344,4099,DENMARK,15147917,2023-11-01,NA4,3344
3344,4099,DENMARK,9473719,2023-12-01,NA4,3344
3344,4099,DENMARK,12555398,2024-01-01,NA4,3344
3344,4099,DENMARK,12703300,2024-02-01,NA4,3344
3344,4099,DENMARK,13692358,2024-03-01,NA4,3344
3344,4099,DENMARK,9720175,2024-04-01,NA4,3344
3344,4099,DENMARK,10205667,2024-05-01,NA4,3344
3344,4099,DENMARK,10748641,2024-06-01,NA4,3344
3344,4099,DENMARK,14260197,2024-07-01,NA4,3344
3344,4099,DENMARK,15716377,2024-08-01,NA4,3344
3344,4099,DENMARK,15514934,2024-09-01,NA4,3344
3344,4099,DENMARK,15087838,2024-10-01,NA4,3344
3344,4099,DENMARK,13294374,2024-11-01,NA4,3344
3344,4099,DENMARK,12159041,2024-12-01,NA4,3344
3344,4099,DENMARK,12401751,2025-01-01,NA4,3344
3344,4099,DENMARK,9211768,2025-02-01,NA4,3344
3344,4099,DENMARK,13697835,2025-03-01,NA4,3344
3344,4099,DENMARK,17670605,2025-04-01,NA4,3344
3344,4099,DENMARK,20476111,2025-05-01,NA4,3344
3344,4099,DENMARK,9387206,2025-06-01,NA4,3344
3344,4099,DENMARK,14993349,2025-07-01,NA4,3344
3344,4099,DENMARK,8071458,2025-08-01,NA4,3344
3344,4099,DENMARK,11283630,2025-09-01,NA4,3344
3344,4099,DENMARK,12417387,2025-10-01,NA4,3344
3344,4099,DENMARK,10264321,2025-11-01,NA4,3344
3344,4099,DENMARK,16761370,2025-12-01,NA4,3344
3344,4120,UNITED KINGDOM,29145517,2021-01-01,NA4,3344
3344,4120,UNITED KINGDOM,34322616,2021-02-01,NA4,3344
3344,4120,UNITED KINGDOM,49484444,2021-03-01,NA4,3344
3344,4120,UNITED KINGDOM,39971425,2021-04-01,NA4,3344
3344,4120,UNITED KINGDOM,39175895,2021-05-01,NA4,3344
3344,4120,UNITED KINGDOM,39901191,2021-06-01,NA4,3344
3344,4120,UNITED KINGDOM,36676936,2021-07-01,NA4,3344
3344,4120,UNITED KINGDOM,43789660,2021-08-01,NA4,3344
3344,4120,UNITED KINGDOM,38213680,2021-09-01,NA4,3344
3344,4120,UNITED KINGDOM,50378518,2021-10-01,NA4,3344
3344,4120,UNITED KINGDOM,46620980,2021-11-01,NA4,3344
3344,4120,UNITED KINGDOM,54060726,2021-12-01,NA4,3344
3344,4120,UNITED KINGDOM,44796698,2022-01-01,NA4,3344
3344,4120,UNITED KINGDOM,42881735,2022-02-01,NA4,3344
3344,4120,UNITED KINGDOM,52652412,2022-03-01,NA4,3344
3344,4120,UNITED KINGDOM,54572097,2022-04-01,NA4,3344
3344,4120,UNITED KINGDOM,52507187,2022-05-01,NA4,3344
3344,4120,UNITED KINGDOM,45860003,2022-06-01,NA4,3344
3344,4120,UNITED KINGDOM,53904109,2022-07-01,NA4,3344
3344,4120,UNITED KINGDOM,50208549,2022-08-01,NA4,3344
3344,4120,UNITED KINGDOM,51505889,2022-09-01,NA4,3344
3344,4120,UNITED KINGDOM,48352242,2022-10-01,NA4,3344
3344,4120,UNITED KINGDOM,51317756,2022-11-01,NA4,3344
3344,4120,UNITED KINGDOM,49374122,2022-12-01,NA4,3344
3344,4120,UNITED KINGDOM,42766534,2023-01-01,NA4,3344
3344,4120,UNITED KINGDOM,45863704,2023-02-01,NA4,3344
3344,4120,UNITED KINGDOM,51688409,2023-03-01,NA4,3344
3344,4120,UNITED KINGDOM,49280972,2023-04-01,NA4,3344
3344,4120,UNITED KINGDOM,47811832,2023-05-01,NA4,3344
3344,4120,UNITED KINGDOM,56199190,2023-06-01,NA4,3344
3344,4120,UNITED KINGDOM,45816119,2023-07-01,NA4,3344
3344,4120,UNITED KINGDOM,51966410,2023-08-01,NA4,3344
3344,4120,UNITED KINGDOM,39455049,2023-09-01,NA4,3344
3344,4120,UNITED KINGDOM,44258630,2023-10-01,NA4,3344
3344,4120,UNITED KINGDOM,40796718,2023-11-01,NA4,3344
3344,4120,UNITED KINGDOM,43340891,2023-12-01,NA4,3344
3344,4120,UNITED KINGDOM,36174698,2024-01-01,NA4,3344
3344,4120,UNITED KINGDOM,36735308,2024-02-01,NA4,3344
3344,4120,UNITED KINGDOM,40536350,2024-03-01,NA4,3344
3344,4120,UNITED KINGDOM,41806031,2024-04-01,NA4,3344
3344,4120,UNITED KINGDOM,38430275,2024-05-01,NA4,3344
3344,4120,UNITED KINGDOM,41356923,2024-06-01,NA4,3344
3344,4120,UNITED KINGDOM,39226216,2024-07-01,NA4,3344
3344,4120,UNITED KINGDOM,43210128,2024-08-01,NA4,3344
3344,4120,UNITED KINGDOM,46293742,2024-09-01,NA4,3344
3344,4120,UNITED KINGDOM,38816000,2024-10-01,NA4,3344
3344,4120,UNITED KINGDOM,36313860,2024-11-01,NA4,3344
3344,4120,UNITED KINGDOM,44772614,2024-12-01,NA4,3344
3344,4120,UNITED KINGDOM,31792552,2025-01-01,NA4,3344
3344,4120,UNITED KINGDOM,38680909,2025-02-01,NA4,3344
3344,4120,UNITED KINGDOM,44662758,2025-03-01,NA4,3344
3344,4120,UNITED KINGDOM,37379269,2025-04-01,NA4,3344
3344,4120,UNITED KINGDOM,37560173,2025-05-01,NA4,3344
3344,4120,UNITED KINGDOM,41263757,2025-06-01,NA4,3344
3344,4120,UNITED KINGDOM,40017753,2025-07-01,NA4,3344
3344,4120,UNITED KINGDOM,39307259,2025-08-01,NA4,3344
3344,4120,UNITED KINGDOM,37376652,2025-09-01,NA4,3344
3344,4120,UNITED KINGDOM,39040000,2025-10-01,NA4,3344
3344,4120,UNITED KINGDOM,39084246,2025-11-01,NA4,3344
3344,4120,UNITED KINGDOM,49402734,2025-12-01,NA4,3344
3344,4190,IRELAND,57744677,2021-01-01,NA4,3344
3344,4190,IRELAND,169152331,2021-02-01,NA4,3344
3344,4190,IRELAND,159067640,2021-03-01,NA4,3344
3344,4190,IRELAND,112251354,2021-04-01,NA4,3344
3344,4190,IRELAND,172072916,2021-05-01,NA4,3344
3344,4190,IRELAND,167134980,2021-06-01,NA4,3344
3344,4190,IRELAND,148428412,2021-07-01,NA4,3344
3344,4190,IRELAND,114680674,2021-08-01,NA4,3344
3344,4190,IRELAND,116021009,2021-09-01,NA4,3344
3344,4190,IRELAND,163283571,2021-10-01,NA4,3344
3344,4190,IRELAND,181120710,2021-11-01,NA4,3344
3344,4190,IRELAND,196177702,2021-12-01,NA4,3344
3344,4190,IRELAND,118212614,2022-01-01,NA4,3344
3344,4190,IRELAND,134022657,2022-02-01,NA4,3344
3344,4190,IRELAND,160178859,2022-03-01,NA4,3344
3344,4190,IRELAND,155442758,2022-04-01,NA4,3344
3344,4190,IRELAND,151802916,2022-05-01,NA4,3344
3344,4190,IRELAND,305958015,2022-06-01,NA4,3344
3344,4190,IRELAND,153885380,2022-07-01,NA4,3344
3344,4190,IRELAND,228969652,2022-08-01,NA4,3344
3344,4190,IRELAND,363619178,2022-09-01,NA4,3344
3344,4190,IRELAND,331454152,2022-10-01,NA4,3344
3344,4190,IRELAND,169147489,2022-11-01,NA4,3344
3344,4190,IRELAND,184590043,2022-12-01,NA4,3344
3344,4190,IRELAND,98428766,2023-01-01,NA4,3344
3344,4190,IRELAND,130429546,2023-02-01,NA4,3344
3344,4190,IRELAND,276460693,2023-03-01,NA4,3344
3344,4190,IRELAND,207736078,2023-04-01,NA4,3344
3344,4190,IRELAND,151351166,2023-05-01,NA4,3344
3344,4190,IRELAND,162988689,2023-06-01,NA4,3344
3344,4190,IRELAND,126020402,2023-07-01,NA4,3344
3344,4190,IRELAND,140901136,2023-08-01,NA4,3344
3344,4190,IRELAND,138577142,2023-09-01,NA4,3344
3344,4190,IRELAND,133134476,2023-10-01,NA4,3344
3344,4190,IRELAND,178772946,2023-11-01,NA4,3344
3344,4190,IRELAND,119748549,2023-12-01,NA4,3344
3344,4190,IRELAND,146617249,2024-01-01,NA4,3344
3344,4190,IRELAND,114717845,2024-02-01,NA4,3344
3344,4190,IRELAND,150185738,2024-03-01,NA4,3344
3344,4190,IRELAND,137199775,2024-04-01,NA4,3344
3344,4190,IRELAND,186174646,2024-05-01,NA4,3344
3344,4190,IRELAND,216824223,2024-06-01,NA4,3344
3344,4190,IRELAND,189170910,2024-07-01,NA4,3344
3344,4190,IRELAND,197486770,2024-08-01,NA4,3344
3344,4190,IRELAND,181179356,2024-09-01,NA4,3344
3344,4190,IRELAND,180466388,2024-10-01,NA4,3344
3344,4190,IRELAND,252597150,2024-11-01,NA4,3344
3344,4190,IRELAND,241570668,2024-12-01,NA4,3344
3344,4190,IRELAND,297421752,2025-01-01,NA4,3344
3344,4190,IRELAND,117556634,2025-02-01,NA4,3344
3344,4190,IRELAND,147093355,2025-03-01,NA4,3344
3344,4190,IRELAND,162231398,2025-04-01,NA4,3344
3344,4190,IRELAND,142449730,2025-05-01,NA4,3344
3344,4190,IRELAND,162280985,2025-06-01,NA4,3344
3344,4190,IRELAND,164339291,2025-07-01,NA4,3344
3344,4190,IRELAND,135714711,2025-08-01,NA4,3344
3344,4190,IRELAND,180704472,2025-09-01,NA4,3344
3344,4190,IRELAND,169735145,2025-10-01,NA4,3344
3344,4190,IRELAND,246318752,2025-11-01,NA4,3344
3344,4190,IRELAND,209313846,2025-12-01,NA4,3344
3344,4210,NETHERLANDS,3422396,2021-01-01,NA4,3344
3344,4210,NETHERLANDS,4764185,2021-02-01,NA4,3344
3344,4210,NETHERLANDS,4866920,2021-03-01,NA4,3344
3344,4210,NETHERLANDS,3994118,2021-04-01,NA4,3344
3344,4210,NETHERLANDS,3683806,2021-05-01,NA4,3344
3344,4210,NETHERLANDS,4494546,2021-06-01,NA4,3344
3344,4210,NETHERLANDS,4257840,2021-07-01,NA4,3344
3344,4210,NETHERLANDS,6651466,2021-08-01,NA4,3344
3344,4210,NETHERLANDS,5246922,2021-09-01,NA4,3344
3344,4210,NETHERLANDS,4260577,2021-10-01,NA4,3344
3344,4210,NETHERLANDS,3902724,2021-11-01,NA4,3344
3344,4210,NETHERLANDS,6162273,2021-12-01,NA4,3344
3344,4210,NETHERLANDS,3038646,2022-01-01,NA4,3344
3344,4210,NETHERLANDS,3779487,2022-02-01,NA4,3344
3344,4210,NETHERLANDS,4314386,2022-03-01,NA4,3344
3344,4210,NETHERLANDS,4270415,2022-04-01,NA4,3344
3344,4210,NETHERLANDS,4163131,2022-05-01,NA4,3344
3344,4210,NETHERLANDS,4606250,2022-06-01,NA4,3344
3344,4210,NETHERLANDS,3965839,2022-07-01,NA4,3344
3344,4210,NETHERLANDS,5874193,2022-08-01,NA4,3344
3344,4210,NETHERLANDS,7818173,2022-09-01,NA4,3344
3344,4210,NETHERLANDS,5678312,2022-10-01,NA4,3344
3344,4210,NETHERLANDS,4934330,2022-11-01,NA4,3344
3344,4210,NETHERLANDS,9550812,2022-12-01,NA4,3344
3344,4210,NETHERLANDS,7878177,2023-01-01,NA4,3344
3344,4210,NETHERLANDS,3911941,2023-02-01,NA4,3344
3344,4210,NETHERLANDS,5996980,2023-03-01,NA4,3344
